text,sentiment
"@K_Signature ну, мне очень неудобно и даже не посочувствовала(((",n
За чтооо?,n
"RT @_TatianaDior: блин, хочу на необитаемый остров, на недельку, одна, с книгами(((",n
Зачем так делать.И габариты свои я плохо чувствую,n
Учишься ли ты на своих ошибках? — К сожалению не всегда( http://t.co/leVlpGjzs2,n
"По обмену можно поехать только снова в Чжецзянский универ. Увы, я не энергетик и не мехатроник :(",n
Клиника. 4 сезон. 17 серия. как мне это знакомо :(,n
@Batsugar1 би фб скрийншотд өртчихлөө  боллоо. ;-(( үнэн хөгийн юман дээр,n
@kristinaklaid Вот отстой. А я ведь так хотел норковую шубку :((,n
"Вот это новость мне рассказали, отличная пятница назревает... Но мне кажется они не придут.((",n
утро доброе. завтра уже уезжать( не хочу никуда(,n
Но ты еще даже не уехал:(\,n
Только вспомнила что у меня должна быть сессия (((,n
"@__mint____ я уж было хотел зафолловить, а ты..:(",n
"Весь зал встал, когда она упала, что бы ее поддержать! Что было бы у нас? :(((((",n
