text,sentiment
"Пора домой пожалуй собираться. Короче, чувствую, хер я сегодня отдохну:(",negative
RT @AizaDolmatova: Я просто хочу ему нравится(,negative
"@Maeve_celtic, там на 21 и еще позже осталось. (",negative
"Каток на Юности, в академе вообще не айс. Лед стремный, коньков нет и самые большие 46-ые:(( #нахер_я_такой_большой",negative
Заболела (\,negative
"@SKraevaya @pedalkina0_0 ясно((( у Паши скоро выйдет сериал детективный в главной роли, про Юру толком не знаю - видать Побег-3 снимают.",negative
"В последнее время ловлю себя на мысли,что боюсь смотреть в зеркало по ночам.Боюсь увидеть в нем  что-то страшное.:(",negative
"Даже сфоткаться не может нормально, дурак 341 день..(( http://t.co/cWv2Ho8pb3",negative
Луии................Луиии...... Любимый.........((((((((((((( ЛУИИИИИИИИИИИИИ!((...:(,negative
Что делать все выходные там -30,negative
"Из-за твоей не пунктуальности, меня скоро съедят(",negative
"Не хочу на психею, но дико хочу на птвп(( жаль, что они завтра вместе выступают",negative
"Маме позвонила подруга, они трепятся уже полчаса, а #ОтпускПоОбмену на паузе((( хочу досмотреть!!!",negative
“@sarushka143: Цана Монголоос үүссэн гэж NG үзжээ. Монгол тв.” Ene arai zalj bh shig bnaaa :(,negative
